doctor_id	profession_direction	profile	doctor_title	education_title	hospital	consultation_amount	cure_satisfaction	attitude_satisfaction	message
193792	神经内科	吴云成，医学博士，主任医师，教授，博士生导师，上海交通大学医学院附属第一人民医院（上海市第一人民医院）神经内科主任、神经病学教研室主任。美国BaylorCollegeofMedicine神经病学系临床博士后，师从国际帕金森病及运动障碍疾病协会（MDS）第三任主席JosephJankovic教授；MethodistHospital脑血管病中心访问学者。先后获“优秀青年医学人才培养计划”、上海交通大学医学院“新百人计划”、上海市“浦江人才计划（D类）”等人才项目，获得多项国家自然科学基金项目及中国脑计划等科技部项目。担任国际及国内多个学会任职。从事神经内科第一线医教研工作26年，临床擅长：（1）帕金森病和各种运动障碍（如特发性震颤、抽动症、多动症、发作性运动诱发性肌张力障碍、舞蹈症，肝豆状变性、肌阵挛、共济失调、步态障碍等）；（2）不安腿综合征和睡眠障碍（如快动眼睡眠行为障碍、焦虑抑郁所致睡眠障碍、卒中后睡眠障碍，帕金森病睡眠障碍等）；（3）老年性痴呆和各种记忆障碍（血管性痴呆、帕金森病痴呆等）；（4）脑血管病（包括急性脑梗死溶栓治疗、卒中后抑郁障碍、卒中后认知障碍、卒中后睡眠障碍，脑萎缩、脑白质病、腔隙性脑梗、颈动脉斑块、颈动脉狭窄，头痛头晕等）等各种神经系统疑难疾病的临床诊治。各位患友请留意，如果您、家人或朋友有如下疾病，可以通过关注“上海市第一人民医院”公众号提前预约就诊：（1）帕金森病及运动障碍（除了可获得个体化综合治疗方案外，还可能有机会参加帕金森病相关的临床研究机会（如中医中药治疗、音乐治疗，经颅磁刺激治疗等）以及长期的专业指导）；（2）不安腿综合征及快动眼睡眠行为障碍（不安腿综合征RLS：肢体或躯干部位出现夜间不适而想起来走动，休息加重活动减轻；快眼动睡眠行为障碍RBD：夜间噩梦伴大喊大叫、拳打脚踢行为），您可以优先获得安排住院进行睡眠监测（PSG，仅限虹口北部病房）及接受最佳治疗方案，包括经颅磁刺激等治疗等临床研究治疗机会）。（3）老年性痴呆及记忆障碍（如果您为早期记忆下降，MMSE在22分以上的，还可能有机会免费参加最新国际多中心临床研究试验机会，获得疾病延缓进展的可能以及医生的专业指导）；（4）脑血管病（如青年型卒中、醒后卒中，卒中相关睡眠或认知障碍，卒中后抑郁等）。	主任医师	教授	上海市第一人民医院（北部）, 上海市第一人民医院（南部）	150	0.97	0.97	您的健康就是我的成就！
3158202881	神经内科	张祥，医学博士，复旦大学附属华山医院神经内科副主任医师，主要研究方向为神经免疫学和神经变性疾病，擅长脱髓鞘疾病（视神经脊髓炎，多发性硬化，中枢神经系统血管炎），脑白质病变，脑萎缩，周围神经病，脑炎等。	副主任医师	副教授	复旦大学附属华山医院	100	1.0	1.0	乐观和信心疾病并不可怕，可怕的是你丧失对生命的敬仰和对生活的信心，乐观开朗才是面对疾患最好的态度
282928	神经内科	徐敏女副主任医师神经病学博士2011-2014年首届北京市西学中高级研究班2017-2018美国MayoClinic访问学者神经内科临床一线工作24年在脑血管病周围神经病的诊疗中积累了丰富的经验尤其是在中西医结合治疗神经疾病方面有独特的见解和经验。	副主任医师		首都医科大学宣武医院	300	1.0	1.0	大家好，我是首都医科大学宣武医院神经内科副主任医师徐敏。有相关问题可以向我咨询，也可以去看我的患教文章、视频。了解更多的神经内科相关科普知识。
555692794	神经内科	史朗峰，男，副主任医师，擅长脑血管病，及头晕、头痛等常见疾病。	副主任医师		复旦大学附属华山医院, 上海市静安区中心医院	100	1.0	1.0	
278228	神经内科	王爽，主任医师，副教授，博士生导师，神经内科副主任，毕业于浙江大学医学院，在美国克里夫兰医学中心接受癫痫专科培训（Fellowship）。从事神经内科疾病诊治接20年，擅长癫痫的诊治，难治性癫痫的手术评估，担任癫痫中心共同负责人。（https://person.zju.edu.cn/wangs77）	主任医师	副教授	浙江大学医学院附属第二医院, 海盐县人民医院	60	0.97	1.0	癫痫病友们我们团队（http://person.zju.edu.cn/wangs77）为癫痫患者提供优化药物方案、癫痫手术、生酮饮食，神经调控等多种治疗方案，大多数癫痫患者得到了更好的个体化治疗；我们还在不断探索新技术。希望大家能保持积极乐观的心态，一起努力回归正常的生活！=====您在好大夫平台咨询的时，请把问题准备的简洁一些，复杂情况仍需要当面沟通。这里无法常规提供医院挂号和预约，挂号可以用医院的APP平台“浙医二院”，或者参见www.z2hospital.com。儿童患者（14岁以下）预约门诊可能有困难，可以用家长的名字预约。
236636	神经内科	施俊峰，男，主任医师，科室副主任，中共党员，党支部书记。1999年毕业于南京医科大学，2003年赴上海华山医院进修神经内科，并参加北京天坛医院等多个学习班学习。擅长神经内科多种疾病的规范诊治，能熟练掌握DSA全脑血管造影术、肉毒毒素注射技术等，对帕金森氏病、癫痫、睡眠障碍、抑郁症、焦虑症有较深的研究。发表省级以上论文多篇。	主任医师	副教授	宜兴市人民医院	20	0.98	1.0	周五全天医院门诊有时去治愈,常常去帮助,总是去安慰看病讲缘分，你我有缘，我必尽力
3735926383	神经内科	胡琦，男，副教授、副主任医师，医学博士，硕士生导师，从事临床工作近20年，具有丰富的临床经验，尤其擅长于帕金森病、癫痫、脑血管病、痴呆、记忆障碍、睡眠障碍等神经系统疾病的综合诊治和长期管理。曾赴哈佛医学院附属布莱根妇女医院神经科研修。	副主任医师	副教授	华中科技大学同济医学院附属同济医院	30	0.97	0.98	欢迎欢迎！热烈欢迎！
272383	神经内科	邓一鸣，男，博士研究生，副主任医师，硕士生导师，2005年在天坛医院工作至今。专业方向为脑血管疾病的预防、诊断与治疗，擅长脑血管疾病的微创手术既介入手术操作。目前已诊治患者上万例。本着全心全意为患者服务的原则，以及“安全、有效、价廉”的宗旨，保持年手术量600例以上。手术效果明显，患者满意度高。	副主任医师		首都医科大学附属北京天坛医院	30	1.0	1.0	选择最优治疗方案，药物/介入/外科等方案充分评估！与患者及家属一起面对疾病，治疗疾病！
1038282965	神经内科	张艳林，女，医学博士。主任医师，副教授，博士生导师。一直专注于脑血管病、神经系统感染与免疫性疾病、头面痛的诊断与治疗。重视血管炎、糖脂代谢紊乱、系统性免疫病伴发血管病，等青年卒中危险因素的筛查及规范化治疗，在动脉粥样硬化发病机制方面有较深入研究，相关研究成果获2018年苏州市医学科技奖一等奖。作为主要研究者参与3项偏头痛临床药物试验，熟悉偏头痛的规范化诊治。中国卒中学会免疫分会第一届委员会委员，江苏省医学会感染与免疫学组副组长，江苏省医学会第八届神经病学分会青年委员，江苏省卒中学会神经免疫专委会常委，江苏省免疫学会神经免疫专委会委员，苏州市医学会神经病学分会青年会员、神经系统感染与免疫性疾病学组委员。主持完成包括国自然、省自然、教育部博士点、省青年医学重点人才项目在内的省部级以上项目5项，作为主要参与人参与国家自然科学基金面上项目4项。以第一或通讯作者在国内、外专业期刊上发表论文20余篇。	主任医师	副教授	苏州大学附属第二医院	10	1.0	1.0	神经免疫感染，缺血性卒中者：愿能为您受苦旅途带来一丝希望之光，照亮今后征程！随着医学领域的快速发展，神免疾病的诊断方法和治疗手段也在逐渐增多，治疗越来越精准！愿和大家一起努力、探索，共同面对这些疑难但可治疾病，尽可能延缓疾病进展、减少复发，改善预后！
616980562	神经内科	主任医师，毕业于湘雅医学院，硕士。科研课题方向：脑血管病、记忆障碍、睡眠障碍专长：脑梗死、脑缺血、睡眠障碍、头晕、高血压、记忆力下降、痴呆、帕金森、头痛	主任医师		天津市人民医院	30	1.0	1.0	祝福您和您的家人健康亲爱的朋友们：欢迎浏览和关注本人的个人网站。希望我的关爱能为您和您家人朋友的健康带来一份祝福。让我们携手，共同战胜病魔
53793	神经内科	宋凡，女，主任医师，教授，硕士学位，硕士研究生导师。中国抗癫痫协会理事，中华医学会辽宁省分会癫痫与脑电图学组副组长，辽宁省抗癫痫协会副会长，大连医科大学附属第一医院癫痫中心负责人。从事神经内科工作30年，熟练掌握神经科常见病的诊断治疗，尤其擅长癫痫病的诊断、药物治疗、生育与生活指导，在难治性癫痫、癫痫持续状态诊疗方面积累了丰富经验。	主任医师	教授	大连医科大学附属第一医院	10	1.0	1.0	希望能够帮助到更多的癫痫病人我是专业的癫痫医生，希望能够帮助到更多的癫痫病人，减少疾病带给病人和家属的伤害和困难！
266907	神经内科	徐岩，女，副主任医师，副教授，医学博士，美国emory大学博士后。科研方向：帕金森病及其运动并发症的发病机制。	副主任医师	副教授	华中科技大学同济医学院附属协和医院	40	0.97	1.0	欢迎您加入！您加入成功后会有三次免费咨询的机会。为了更好地了解病情，请您在咨询前把病历拍照上传。因为我不是实时在线，如有问题请留言，我将会在工作之余回复您！
259551	神经内科	赵重波，男，复旦大学附属华山医院神经内科教授、主任医师，博士生导师。2002年毕业于复旦大学上海医学院获临床医学博士学位，2004.6赴法国巴黎Salpêtrière医院参加神经肌病暑期学校培训并获结业证书，2006.4-2007.5赴美国亚利桑那州凤凰城Barrow神经病学研究所从事博士后研究工作。一直从事神经免疫疾病和肌病的临床工作，有丰富的临床经验。	主任医师	教授	复旦大学附属华山医院	150	0.99	0.99	医生不是万能的，很多疾病仍然远远超出人类的认识和处理范围，下面这句格言是我对医生职业的定位和追求！Thefunctionofaphysicianistocureafew,helpmany,andcomfortall.医生的作用是治愈少数人、帮助多数人和安慰所有人！－－P.Buchanan，芝加哥大学神经外科教授
72608	精神科	易正辉，男，1971年09月出生，精神医学博士，主任医师。上海交通大学医学院及复旦大学精神卫生研究院博士生导师，上海交通大学心理学专业硕士生导师，上海市精神卫生中心临床八科（女性精神科，位于闵行院区，地址沪闵路3210号）科主任。从事精神科临床、教学及科研工作30年，1992年毕业于湖南医科大学精神卫生系（现中南大学湘雅医学院），2007年及2010年分别获得上海交通大学医学院精神病与精神卫生学硕士及博士学位。2009年11月-2010年3月曾赴美国麻省总医院（MGH）精神科任访问学者，学习和交流精神分裂症临床及研究。入选上海市公共卫生优秀学科带头人培养计划，研究方向为精神分裂症及抑郁症的遗传学研究。目前以课题负责人主持一项科技部科技创新2030“脑科学与类脑研究”重大项目课题一项及一项上海市科委项目，横向课题4项。以第一负责人主持完成两项国家自然科学基金面上项目，多项上海市科委项目、上海市综合医院中西医结合专项及上海市卫生局局级课题，以及中国科学院心理健康重点实验室开放课题、上海交通大学人文社科学术领域认知专项项目和上海市公共卫生优秀学科带头人培养计划课题与上海交通大学医学院博士创新基金项目等。发表论文200余篇，其中SCI论文近70余篇，以第一作者或通讯作者发表SCI文章22篇。医疗专长为心境障碍及精神病性障碍诊疗技术，注重心境障碍及精神分裂症的药物治疗及心理咨询与治疗在临床工作中积累了较丰富的有关抑郁症、躁狂症、精神分裂症、强迫症、焦虑症及失眠等诊断与治疗的临床经验。	主任医师		上海市精神卫生中心	100	0.97	0.97	欢迎大家浏览本人个人网页愿我的服务能满足大家的需求。
5876341738	精神科	成军，男，医学硕士，主任医师、教授，从事精神科临床、教学、科研工作20余年。擅长抑郁症，焦虑症、精神分裂症、双相障碍、睡眠障碍的诊断及药物、认知行为治疗，对强迫症，儿童青少年情绪障碍、儿童期精神病等的诊治亦有丰富的临床经验。曾在河南省精神病医院任精神科临床科室主任，后调入郑州大学第一附属医院。	主任医师	教授	郑州大学第一附属医院, 郑州大学第一附属医院郑东院区, 郑州大学第一附属医院南院区	30	0.99	0.99	您的健康，我的希望!
110172	精神科	曾任北京大学第六医院院长助理，曾挂职北京市海淀区卫生计生委主任助理和青海省第三人民医院副院长，现挂职北京市海淀区精神卫生防治院副院长。毕业于北京医科大学（医学学士）和北京大学医学部（临床医学博士），曾赴美国哈佛大学医学院作为访问学者一年。在北京大学第六医院先后担任精神科主治医师、副主任医师和主任医师，从事精神科临床工作20余年，具有丰富的临床工作经验。	主任医师		北京大学第六医院	300	0.98	0.98	
558057537	精神科	王小敏，男，主治医师，河北省精神疾病鉴定中心专家。擅长人本、认知行为治疗、森田治疗等心理治疗，对精神疾病的诊断及治疗积累了丰富的临床经验，擅长于强迫症、抑郁症、双相障碍、器质性疾病所致精神障碍的诊断和治疗。	主治医师		河北医科大学第一医院	30	1.0	1.0	欢迎大家就诊。
704856507	精神科	硕士学位，毕业与南京医科大学精神卫生专业，2019年都市快报首届优秀副主任医师，优秀带教老师。参加精神疾病临床治疗工作10余年，对抑郁症、双相情感障碍及精神分裂症等精神疾病有丰富的临床治疗经验。尤其抑郁症的临床治疗和心理疏导。热心关怀每一位病人，已经帮助数千名患者减轻或摆脱了疾病的困扰。	副主任医师	副教授	杭州市第七人民医院	20	0.96	0.96	服务无止境，追求卓越欢迎你来到孙裕勇大夫诊间，在这里我将认真细心地聆听你的倾诉，周全地为你安排诊疗方案，严格帮你保守疾病信息。
3342994197	精神科	卢瑾，女，主任医师，医学博士，硕士生导师，云南省卫生和计划生育委员会医学学科带头人。2008年毕业于北京大学医学部，精神病与精神卫生专业，获医学博士学位，美国耶鲁大学访问学者。专业方向为社会精神病学与儿童青少年精神障碍。目前开设儿童青少年心理特色门诊。现从事临床精神病学专业，主要擅长于儿童青少年心理障碍（儿童青少年心理问题，学习困难，厌学，亲子关系冲突，儿童多动症、抽动症，发育迟缓，孤独症等）及抑郁障碍的诊断治疗及心理治疗。参与昆明医科大学本科精神病学及医学心理学教学，MBBS医学心理学、精神病学的英文教学工作。	主任医师		昆明医科大学第一附属医院	58	0.98	0.98	大家好，谢谢对我的信任，我会尽力提供帮助，祝早日康复欢迎各位朋友来到我的网上工作室！愿您早日康复！1.如果你在日常恢复过程中，遇到小的问题，但是又不方便来医院，可以申请网上咨询，我看到后会及时给你回复指导意见;2.如果想要得到我快速解答的以及一些外地的患者，可以尝试电话咨询！
110225	精神科	董问天，男，主任医师教育背景：1989年—1994年，北京医科大学精神卫生系本科1994年—1997年，北京医科大学精神卫生研究所硕士2002年—2006年，北京大学医学部博士历任职务：2004年—2005年，临床心理科病房副主任2006年—2007年，老年病房副主任2007年—2012年10月，北京大学第六医院党委副书记2009年至2018，北京大学精神卫生研究所（第六医院）副所长（副院长）。	主任医师		北京大学第六医院	100	1.0	1.0	
50204	精神科	崔青，女，主任医师，农工民主党党员。于1989年于南京医科大学临床医学系本科毕业，至南京医科大学附属脑科医院精神科从事临床、教学和科研工作至今。期间于2005年获得南京医科大学精神医学硕士学位。临床经验丰富，擅长精神分裂症、抑郁症等精神科相关疾病的诊断和治疗。	主任医师	副教授	南京脑科医院	20	1.0	1.0	
292504	精神科	汪静，副主任医师，毕业于湖北医科大学医疗系，毕业后从事内科临床工作。2005年至2007年在北京回龙观医院进修学习，专注于各类精神疾病的心理治疗。师从北京大学第六医院睡眠科主任孙伟，学习非药物疗法+正念诊治睡眠障碍；师从北医六院儿童科郭延庆，学习多动症、自闭症、孤独症等儿科相关疾病的诊疗；师从北京大学第六医院(北医六院)张彤玲教授，运用催眠疗法治疗各种心理障碍；师从台湾南华大学游金潾教授，运用心理剧纾解各种情感困扰、心理压力。从事心理治疗10余年，有着丰富的临床经验。擅长轻、中度抑郁症、焦虑症的识别和治疗，依托长期的内科临床经验，具备器质性病变的鉴别能力;擅长结合药物治疗、物理治疗、心理治疗，运用焦点治疗、认知行为疗法、中西医结合疗法、催眠疗法及心理剧等综合治疗失眠、焦虑、抑郁、强迫症、厌食相关情绪、双向情感障碍和儿童、青少年心理障碍等各种心理障碍及酒精烟草戒断综合症。	副主任医师		北京市海淀医院	99	0.99	0.99	实在抱歉，最近回复服务慢，有的时候少，是因为目前我作为医务人员，一直在穿隔离衣采核酸，早上很早出发，晚上回来的时候实在力不从心，很困倦，做的不够好，请大家原谅。
59721	精神科	冯斌，男，二级岗主任医师。浙江省立同德医院（浙江省精神卫生中心）精神医学学科带头人。中共浙江省委保健委员会专家。浙江中医药大学硕士生导师。1982年2月开始从事精神科的临床、教学及科研工作，至今已39年，1990年担任神经症病区科主任，1994年到日本大学研修精神医学，1996年担任浙江省精神卫生研究所所长，2000年担任浙江省立同德医院副院长，具有较丰富的临床经验和扎实的理论基础。在临床工作中，能根据患者的病情，熟练使用西药、中药、穴位刺激和行为疗法等方法，综合治疗一些本学科中难治性的疾病。尤其在治疗强迫症、恐惧症、难治性失眠、难治性抑郁症、焦虑症、疑病症、癔症、学习困难、非自杀性自伤、网络成瘾、恋爱和婚姻问题及创伤后应激障碍方面有较深的造诣。在国内最早发现“发作性舞蹈手足徐动综合征”，整个家族中发现了11例该病患者。	主任医师	教授	浙江省立同德医院	200	0.96	0.96	我们共同战胜疾病本人擅长采用西药、中药、心理治疗(尤其是行为疗法)及穴位剌激治疗强迫症、有心理创伤的抑郁症和难治性失眠。有需要帮助的患者，欢迎关注我的文章，若方便的话，还可来我的门诊，我们共同努力，战胜疾病，迎接美好的明天！
4172036782	精神科	从事精神、心理临床与研究20余年，具有深厚的专业功底，对患者充满爱心	主任医师		江西省精神病院	10	1.0	1.0	"患者朋友您好，为了方便患者就诊，我在网络医院开展了多点执业。如果您在康复过程中有任何问题，可以留言咨询，也可以网上看病，我会在方便的时候尽快答复。扫描二维码后有4种方式便于病情的恢复一、治疗中有任何问题，可以网上向我咨询，网上咨询流程如下（有两种方式）：1.打开微信----点击下方“通讯录”----公众号----好大夫----点击左下角“我的医生”找到我----点击“发信息”：文字向我咨询，或者点击""打电话""：电话向我咨询2.下载好大夫软件到手机，在首页搜索我的名字“李侃”----点击我的头像----点击“立即就诊/咨询”----点击“咨询”二、家庭医生服务需要长期复诊看病的老患者可申请此业务，把病历资料保存在网站，可以保持治疗的连续性。在很多情况下，门诊看病时间只不过几分钟，但挂号、候诊去医院的往返时间，可能会耽误一个上午或整天时间。外地患者就更不用说了。考虑长途旅费、住宿费都算，至少需要几百元至上千元。尤其对于复诊患者，能够减少交通和时间成本，网络平台还是可以给我们带来更多的便利。如您不习惯这种方式，可照常门诊找我就诊，祝您早日康复"
672213484	精神科	宋煜青，女，副主任医师，副教授，硕士生导师。北京大学医学学士和硕士；香港大学精神医学博士学位，师从于美国加州大学Irvine分校精神科系主任Prof.TangSW和Prof.ShamPCofDepartmentofPsychiatry，InstituteofPsychiatry，London；在香港大学玛丽医院精神科进修学习。系统接受过心理咨询资格的培训：包括认知行为治疗，家庭婚姻治疗，森田疗法等。北京大学第六医院从事临床工作近二十年，积累了精神医学和心理治疗方面丰富的诊断和治疗的经验，擅长焦虑症，抑郁症，睡眠障碍，双相障碍，精神分裂症等精神科疾病的诊断和治疗；以及情绪问题，家庭婚姻，个人成长，人际关系等心理治疗和咨询。长期从事精神医学领域的科学研究。	副主任医师	副教授	北京大学第六医院	100	0.97	0.97	早日康复，拥抱美好明天亲爱的患者朋友：你们好！如果您不幸患了心理或者精神上的疾病，请不要悲观。目前有许多疾病是可以治疗的，有效控制的，甚至是可以治愈的。如果您有需要我们医生的帮助的，可以在网站上留言，可以到我的门诊就诊，也可以通过电话咨询。现代化的技术，使我们足不出户就可以看病；电话咨询和视频咨询有助于免除您舟车劳顿，节省排队候诊的时间，同时可以免除您在医院就诊时尴尬的困扰；更重要的是好多时候电话或视频咨询完全可以解决您的问题。祝您早日康复！
667788361	精神科	孙元锋，男，主治医师，擅长睡眠呼吸障碍，睡眠障碍伴随胃肠功能障碍，躯体疼痛障碍，情绪障碍等的诊断与治疗。	主治医师	助教	四川大学华西医院	50	0.97	0.97	希望在我的帮助下，让你过的开心幸福！
1268794012	精神科	郑会蓉，女，副主任医师、副教授、精神医学博士后、医学博士，研究生导师。擅长强迫症、抑郁症、焦虑症、睡眠障碍、双相情感障碍、精神分裂症等常见及难治性精神心理障碍的药物治疗、心理治疗及物理治疗。研究方向为强迫症、抑郁症的神经生物机制及治疗研究。	副主任医师	副教授	广东省人民医院	300	0.97	0.97	有什么可以帮您么？
294406	精神科	抑郁症，焦虑症，失眠症，更年期综合征，躁郁症，双相情感障碍，精神分裂症，痴呆、癫痫、酒精、冰毒、脑梗、脑出血等导致的精神心理问题……各种心理问题，婚姻问题，情感问题，成长问题，职场问题，儿童问题，植物神经功能紊乱（胃肠道，心血管，泌尿系，消化系，皮肤，性功能）。	主治医师	讲师	山西医科大学第二医院, 山西医科大学第二医院西院	20	1.0	1.0	我想用我青春的热火，把世间一切冷酷的心都融化。从事和钻研精神心理专业18年，药物和心理治疗经验丰富。他有一种很强的人格魅力和亲和力。他不说不笑，眼睛看着你也会给你许多的信息。他像水一样随你流动，使你感觉到安全、舒适、被爱、被尊重、被接纳与认同，你很放松，不用忌讳什么。他会引发你倾诉的欲望，却又引导你去思索、自我分析和节制。他从不提弗洛伊德，荣格什么的，也不轻易下结论，却非常在意你的感觉,总是努力去理解你，懂你，贴近你，而不是控制你、评价你、指导你。他的每句话可能都是一种新视觉，给你一种新体验，让你感觉到一片新的天和地。
175765	精神科	胡雄，男，主任医师，教授，郑州市第八人民医院副院长。兼任中华医学会行为医学分会委员，中国社会工作协会康复康复医学会理事、中华行为医学与脑科学杂志编委、河南省儿童青少年心理健康协会副会长、郑州市精神卫生质量控制中心主任，郑州市心理卫生协会理事长。从事精神科临床工作30多年，1988年至1991年师从美国哈佛大学医学院的费立鹏博士（MichaelR。Phillips）研习家庭心理治疗并共同完成了“精神分裂症综合式家庭治疗”课题研究工作。获世界卫生组织（WHO）及部级科研成果奖多项，在国际、国内杂志上发表学术论文30余篇。参编专著两部。专科优势：各类精神疾病及心理问题的诊治，儿童青少年心理问题，心境障碍及精神分裂症的社会心理干预、心理治疗。	主任医师	教授	郑州市第八人民医院	80	1.0	1.0	祝大家健康快乐每一天！
265281	精神科	苏宗荣，副主任医师，门诊部主任，从事精神科临床工作近30年，擅长于各类神经症及心身疾病的心理咨询和心理治疗，对精神分裂症、情感性疾病等精神科常见疾病的诊断、治疗有较丰富的经验。为联勤第十三分部“名师带教培养对象”。第二军医大学、江苏大学兼职教授，江苏理工学院特聘教授。	副主任医师	教授	联勤保障部队第九〇四医院（常州院区）	30	0.98	0.98	你好！愿做您的健康守护神欢迎关注我的网上工作站！本人从事精神心理卫生工作30年余，有丰富的临床经验和独特的治疗方案。并兼任第二军医大学，江苏大学，江苏理工学院，徐州医科大学等精神心理专业的教授。希望在你心理困惑和精神烦恼时能帮助到你！谢谢！如果你对我的专业知识和服务感到满意！请你给我点赞！因为医生也需要鼓励！这样才有动力！愿快乐和健康永远伴随您！！！
16456	精神科	李烜，男，主任医师，教授，硕士研究生导师，国家药物临床试验机构办公室副主任。1995年毕业于华西医科大学，毕业后即到广州医科大学附属脑科医院（原广州市脑科医院、广州市惠爱医院）从事精神科临床、科研及教学工作至今。曾获广州市卫生局嘉奖和中山大学（原中山医科大学）、广州医科大学优秀临床教师称号。擅长情感性障碍、强迫症、焦虑障碍、精神分裂症的诊治，以及精神药物临床评价。开展心理咨询和治疗工作。	主任医师	教授	广州医科大学附属脑科医院, 广州医科大学附属脑科医院	50	1.0	1.0	
5081709038	精神科	毕业于北京大学心理学系，主任医师。从事精神科临床工作20余年，已为慕名前来就诊的北京、天津、山西、内蒙、陕西、宁夏、福建、哈尔滨等省市数千名患者解除精神痛苦。系统学习了精神分析的理论和治疗技术，对精神疾病的发生发展有更深层次的理解和认识。在临床工作中为数千个来访的青少年及家庭提供指导帮助，帮他们答疑解惑，解决学习生活中遇到的问题，陪伴他们一起走出孤独寂寞，改善家庭互动模式，提高他们与他人建立良好人际关系的能力，实现自我。	主任医师		张家口市沙岭子医院, 张家口市沙岭子医院	10	1.0	1.0	
4340239883	精神科	研究方向心身疾病的心理、社会及生物学发病机制及脑功能研究。简介详细介绍：精神科副主任医师，毕业于浙江大学，医学博士，浙江省消化心身联盟副组长、常务理事，中国医疗保健国际交流促进会精神卫生分会文化与心理健康学组委员、加拿大约克大学访问学者，一直从事精神医学的临床、教学和科研工作，与消化科合作开设功能性胃肠病联合门诊，为患者更好地康复、回归社会提供医学及社会支持，参与国家自然科学基金及省卫生厅等多项科研项目，在国内外期刊发表多篇论文。	副主任医师		浙江大学医学院附属第二医院	67	1.0	1.0	
125822	精神科	梅其一，男*苏州大学临床医学专业教授*执上海市和江苏省双医师执业执照的精神心理临床医生*苏州广济医院精神科主任，心身科主任，主任医师*苏州市临床重点专科临床精神科学科带头人*长期从事临床第一线工作*苏州市首批跨世纪高级人才；*苏州市优秀专业技术拔尖人才。*苏州市德技双馨专家*卫生部疾控司和中华医学会精神卫生国家级讲师*江苏省突出贡献中青年专家*2015年被国家卫计委和健康报主办的博鳌中国健康服务发展论坛评为：中国精神卫生领域杰出科技工作者文革后第一届医学专业医疗系本科生，后在华西医科大学精神科和上海精神卫生中心深造，导师为我国著名精神医学家颜文伟教授。任硕士研究生组导师期间，翻译发表了数万字的精神科和心理学论文，帮助研究生、年轻医生和进修医生提高临床和学术水平。1991年以后一直被中国心理卫生协会聘为中国心理评估专业委员会委员，并担任中华医学会中国精神疾病诊断标准修订委员会委员。1996年被《临床精神医学杂志》评为优秀中青年精神卫生工作者。2000年评为苏州市跨世纪学术带头人，2002年为江苏省突出贡献中青年专家。一直工作在精神科科临床一线，多次被评为先进工作者，得到众多患者与家属的好评。从住院医师到病区主任、大科科主任；从门诊到病房；从心理科到精神科；梅主任负责的都是苏州广济医院最重要的临床科室。承担的任务最重，看过的病人最多，经历的风险最大。但是几十年没有出现一例医疗事件，没有医患纠纷。能够做好精神卫生教学工作。并被苏州大学评为最佳教师。能带好本科生、研究生、进修生，完成各项教学任务。他所带领的医疗团队在国内较早（1996年）开辟了精神科开放式病房，创建了一系列的开放病房管理模式和诊疗护理规范，至目前，广济医院精神科开放式管理病房的床位数（超过200张）仍是国内专科医院中较高的，为我国精神病住院诊疗管理模式提供了极为宝贵的经验；他积极培养青年医务人员，为精神医学事业和发展培养了大量的业务骨干，推动了江苏省和苏州地区临床精神病学的发展。梅其一主任还担任更生医院（广济医院）理事会理事	主任医师	教授	苏州市广济医院	200	1.0	1.0	希望通过医患共同努力使患者康复与我沟通最方便的方式是电话咨询和视频咨询，最有效的方式是门诊面诊。祝你早日康复，心情愉快！-小问题直接在这里问我，不用来回奔波、挂号排队，节省车油费、误工费和时间；-病情变化，及时跟我沟通，切勿自行停药、减药；-可以把病历、检验检查报告，直接拍照发给我；
6964413082	精神科	倪照军，北京大学精神病与精神卫生学博士，北京大学第六医院主治医师，2013年开始从事精神科。	主治医师		北京大学第六医院	60	0.97	0.97	相互理解是诊疗关系的基础非常感谢您对我的信任，我会尽最大努力解决您的痛苦，病情稳定且已经面诊过的患者，可以线上开处方。
72520	精神科	主任医师，科主任，博士研究生导师。	主任医师		上海市精神卫生中心	100	0.97	0.97	精神疾病具有特殊性及多变性，急症及重症建议就近诊治，有消极自杀等风险行为也不适合网上医疗。
73760	精神科	王长虹，男，1963年3月出生，医学博士，教授，博士后导师，中原名医，国家二级教授，享受国务院津贴中国心理卫生协会专家库资深专家，中国心理卫生协会理事中国心理卫生协会心理治疗及资询专委会委员中国医师协会全国优秀精神卫生防控专家中华医学会行为医学分会常委及CCT学组组长海峡两岸医院交流协会精神医学分会常委中国中医药研究促进会精神医学分会副主委河南省心理卫生协会理事长河南省首席科普专家，河南省优秀专家河南省优秀医师新乡市十大名医。	主任医师	教授	新乡医学院第二附属医院	100	1.0	1.0	
